job id, number of items, reward, weight, ratio, cancellation
10453,10,106.049995,42.07,2.5207987,false
21880,11,113.57,45.07,2.5198581,false
23756,8,82.549995,32.76,2.5198412,false
21188,8,89.729996,35.61,2.5197976,false
15629,12,124.35999,49.36,2.5194488,true
14518,13,112.729996,44.75,2.5191061,false
22943,14,136.69,54.28,2.5182388,false
15517,9,90.0,35.739998,2.518187,false
24499,9,95.33,37.859997,2.5179613,false
28020,14,140.87,55.95,2.5177836,false
22887,12,125.130005,49.7,2.5177064,false
24849,12,118.28,46.99,2.517131,true
29148,11,103.93,41.289997,2.5170746,false
14568,9,87.21,34.65,2.516883,false
11841,11,129.25,51.36,2.5165498,false
24790,6,56.469997,22.44,2.5164883,false
26878,13,122.899994,48.84,2.5163798,false
17537,3,35.45,14.09,2.5159688,false
22101,8,82.96,32.980003,2.5154636,false
16937,10,91.9,36.54,2.515052,true
26181,10,91.899994,36.54,2.5150518,true
17133,5,54.75,21.77,2.5149288,false
27691,14,135.74,53.98,2.514635,false
11509,11,95.26,37.89,2.5141199,false
18279,13,102.09,40.61,2.5139127,true
25519,9,68.25,27.149998,2.5138123,false
27451,14,122.670006,48.800003,2.5137296,true
14907,4,39.16,15.58,2.5134788,false
15274,6,58.739998,23.369999,2.5134788,false
19694,4,39.16,15.58,2.5134788,false
22546,4,39.16,15.58,2.5134788,false
18812,2,19.58,7.79,2.5134788,false
23092,2,19.58,7.79,2.5134788,false
13073,2,19.58,7.79,2.5134788,false
26129,8,78.32,31.16,2.5134788,false
27034,6,58.739998,23.369999,2.5134788,false
13352,2,19.58,7.79,2.5134788,false
15033,6,58.739998,23.369999,2.5134788,false
24513,4,39.16,15.58,2.5134788,false
28060,2,19.58,7.79,2.5134788,false
17795,8,78.32,31.16,2.5134788,false
20202,6,58.739998,23.369999,2.5134788,false
12315,4,39.16,15.58,2.5134788,false
27484,2,19.58,7.79,2.5134788,false
26034,2,19.58,7.79,2.5134788,false
27118,6,58.739998,23.369999,2.5134788,false
11557,8,78.32,31.16,2.5134788,false
17075,6,58.739998,23.369999,2.5134788,false
25685,4,39.16,15.58,2.5134788,false
13254,6,58.739998,23.369999,2.5134788,false
26990,11,101.86,40.530003,2.5132,false
10902,12,121.99,48.550003,2.5126672,false
16656,18,151.43,60.269997,2.512527,false
21778,16,131.89,52.5,2.5121906,true
22307,10,104.68,41.67,2.512119,false
21457,12,110.7,44.07,2.5119128,false
10686,12,119.24,47.469997,2.5119023,false
11220,13,108.740005,43.289997,2.5118968,false
15585,13,119.759995,47.68,2.5117447,false
18926,10,86.45,34.420002,2.511621,false
16770,11,108.56999,43.229996,2.5114505,true
28027,10,97.45999,38.809998,2.5112083,true
21582,9,97.43,38.800003,2.5110822,false
13398,9,88.46,35.23,2.5109282,false
11422,12,115.34999,45.94,2.5108836,false
20424,12,120.119995,47.84,2.5108695,false
10513,7,69.509995,27.689999,2.5102925,false
20406,7,69.509995,27.689999,2.5102925,false
23642,7,69.509995,27.689999,2.5102925,false
28116,7,69.509995,27.689999,2.5102925,false
18241,9,59.539997,23.72,2.510118,true
25640,13,123.27,49.11,2.5100794,false
20386,12,113.59,45.260002,2.5097215,true
11345,11,112.329994,44.760002,2.5096066,false
10761,13,146.74,58.479996,2.5092342,true
28155,5,49.93,19.899998,2.5090456,false
24618,5,49.93,19.899998,2.5090456,false
17706,5,49.93,19.899998,2.5090456,false
21455,9,92.229996,36.760002,2.508977,true
20880,5,49.3,19.65,2.508906,false
28919,5,49.3,19.65,2.508906,false
11696,5,49.3,19.65,2.508906,false
12791,13,140.67,56.07,2.5088282,false
22423,13,125.0,49.83,2.508529,false
18516,12,103.31999,41.190002,2.5083754,false
15441,12,130.04001,51.850002,2.508004,false
17063,16,154.07999,61.44,2.5078123,true
27584,15,135.37,53.98,2.5077806,false
28738,7,55.489998,22.130001,2.5074558,false
22457,12,116.229996,46.36,2.507118,false
11252,9,81.03,32.32,2.5071163,false
21858,9,78.42,31.279999,2.5070333,false
26060,9,78.42,31.279999,2.5070333,false
27580,9,84.07,33.54,2.5065594,true
19643,11,87.53,34.93,2.505869,false
13097,10,85.8,34.239998,2.5058413,false
29750,13,141.8,56.59,2.505743,true
21735,11,114.95,45.879997,2.505449,true
22615,13,119.799995,47.819996,2.505228,true
24646,14,147.23001,58.77,2.50519,false
29775,6,59.67,23.82,2.5050378,false
13657,16,155.63998,62.14,2.5046666,true
25455,13,125.17999,49.98,2.5046017,true
15497,11,104.45,41.71,2.5041957,false
22845,9,100.74,40.23,2.5041013,false
25980,13,135.98999,54.309998,2.5039587,true
28218,10,94.57,37.77,2.503839,false
24928,7,76.69,30.63,2.5037546,false
23643,12,122.63,48.980003,2.5036747,true
19179,4,36.7,14.66,2.5034108,false
15562,4,36.75,14.68,2.503406,false
28499,8,72.22,28.849998,2.503293,false
19529,8,72.22,28.849998,2.503293,false
10586,8,72.22,28.849998,2.503293,false
21961,8,83.649994,33.42,2.5029922,true
20452,16,147.44998,58.920002,2.5025454,false
18527,9,85.06,33.989998,2.5025008,true
24437,7,64.55,25.8,2.501938,false
16554,3,22.29,8.91,2.5016837,false
12428,11,111.619995,44.620003,2.5015686,true
28071,7,89.829994,35.91,2.5015314,false
13669,8,82.39,32.94,2.5012145,false
20713,10,83.74,33.48,2.5011947,false
14438,10,83.74,33.48,2.5011947,false
20330,8,79.78,31.9,2.5009403,true
17617,11,105.990005,42.39,2.500354,false
29107,12,133.45999,53.379997,2.5001874,false
21839,9,90.549995,36.219997,2.5,true
25218,5,46.52,18.609999,2.4997315,false
28214,10,93.91,37.57,2.499601,false
16032,7,53.04,21.22,2.499529,false
26382,8,80.079994,32.04,2.4993756,false
16737,4,38.89,15.559999,2.4993575,false
20470,11,90.87,36.36,2.4991748,false
15937,11,104.68,41.89,2.4989257,false
12962,16,126.71,50.71,2.4987183,false
24703,7,76.46,30.599998,2.498693,false
20412,16,139.6,55.87,2.4986577,true
11338,4,39.97,16.0,2.498125,false
10215,9,87.7,35.11,2.4978638,true
22355,15,120.54,48.260002,2.4977205,false
19680,7,58.54,23.439999,2.4974406,false
29393,6,62.809998,25.149998,2.4974155,false
25133,12,125.619995,50.299995,2.4974155,false
21660,14,133.23999,53.359997,2.4970014,false
10728,6,60.199997,24.11,2.496889,true
18952,13,119.59999,47.899998,2.4968684,false
24299,12,120.40001,48.23,2.4963717,true
13856,9,91.439995,36.63,2.4963143,false
10580,9,84.55,33.87,2.4963095,false
28981,8,74.33,29.779999,2.4959707,false
12810,8,77.369995,31.0,2.4958062,true
27233,5,38.309998,15.349999,2.4957654,false
11798,11,133.58,53.54,2.494957,false
19174,8,79.71,31.95,2.4948356,false
25597,7,74.119995,29.71,2.494783,true
24848,15,134.86,54.059998,2.4946358,false
21993,9,95.270004,38.19,2.4946322,false
14837,11,98.630005,39.54,2.494436,false
12312,6,55.8,22.369999,2.4944122,false
26426,5,42.85,17.18,2.4941792,false
14373,16,113.64,45.57,2.4937458,true
22405,7,72.69,29.15,2.4936535,false
12588,12,114.95,46.100002,2.4934921,true
20547,13,121.69999,48.809998,2.4933414,true
28636,11,92.899994,37.260002,2.4932902,false
20688,13,138.5,55.549995,2.4932494,true
28727,17,134.31,53.87,2.4932244,false
17173,5,49.59,19.89,2.4932127,false
25872,10,94.380005,37.86,2.4928687,false
14753,19,125.04001,50.16,2.4928231,true
26660,13,121.99,48.94,2.492644,false
13954,7,66.75,26.78,2.4925318,false
17450,6,64.33,25.81,2.492445,false
19997,10,75.17,30.159998,2.4923742,false
19784,9,99.57,39.95,2.4923654,true
16335,14,135.20999,54.28,2.4909725,false
26656,6,42.21,16.95,2.4902654,false
22185,9,77.67,31.189999,2.4902213,false
13469,7,61.78,24.81,2.490125,false
18051,10,98.11,39.4,2.4901013,false
25481,15,135.81,54.54,2.490099,false
16529,8,79.68,32.0,2.49,false
10556,11,114.39,45.94,2.489987,true
12926,16,136.54999,54.839996,2.4899707,true
26805,7,58.239998,23.39,2.489953,false
13266,7,75.69,30.399998,2.4898028,false
21884,6,54.75,21.99,2.489768,false
14335,6,82.97,33.329998,2.4893491,false
18322,11,105.57,42.410004,2.4892712,true
27176,11,87.74,35.25,2.489078,true
29562,4,23.82,9.57,2.4890282,true
21872,8,64.44,25.89,2.488992,true
15056,8,70.04,28.14,2.4889836,true
26819,8,81.24,32.64,2.4889705,true
10963,4,40.62,16.32,2.4889705,true
27593,4,40.62,16.32,2.4889705,true
27847,4,40.62,16.32,2.4889705,true
14374,4,40.62,16.32,2.4889705,true
25803,4,40.62,16.32,2.4889705,true
24806,4,40.62,16.32,2.4889705,true
23137,4,40.62,16.32,2.4889705,true
16240,4,40.62,16.32,2.4889705,true
22827,14,129.3,51.95,2.4889317,false
21450,11,108.689995,43.67,2.488894,false
28599,14,154.89,62.24,2.4885924,false
24124,15,138.61,55.7,2.48851,false
12765,13,118.64,47.7,2.4872117,true
12705,13,142.86,57.45,2.486684,false
26048,5,53.11,21.36,2.4864233,false
27974,10,83.14001,33.44,2.4862444,false
26539,11,93.4,37.569996,2.4860263,false
14553,7,77.21,31.059998,2.4858341,false
10632,8,78.5,31.579998,2.4857507,false
15958,16,128.95999,51.88,2.4857361,true
12459,10,93.159996,37.48,2.4855921,false
28852,11,98.71,39.72,2.4851458,true
25299,11,98.71,39.72,2.4851458,true
15213,17,128.54,51.73,2.484825,false
13841,9,86.490005,34.81,2.4846308,false
10505,7,70.87,28.529999,2.4840522,false
18340,7,70.869995,28.529999,2.4840517,false
13764,9,66.64,26.83,2.4837868,false
16687,7,70.24,28.279999,2.4837341,false
14293,7,70.24,28.279999,2.4837341,false
26168,15,142.49,57.37,2.4837024,false
10729,7,68.26,27.49,2.483085,false
16148,15,147.47,59.39,2.483078,false
25972,12,108.21,43.579998,2.4830198,false
17444,7,58.09,23.4,2.4824786,false
22282,6,60.1,24.21,2.4824452,false
26826,6,60.1,24.21,2.4824452,false
28764,6,60.1,24.21,2.4824452,false
10627,13,123.56999,49.78,2.4823222,false
12793,13,115.579994,46.57,2.4818552,true
28456,14,117.35999,47.29,2.4817085,false
20827,11,105.33999,42.45,2.4815073,true
21117,6,63.87,25.74,2.4813519,true
12288,14,144.23999,58.13,2.4813347,false
29695,14,124.29,50.11,2.4803433,false
19312,9,80.71,32.539997,2.4803321,false
11774,12,141.07,56.880005,2.4801335,true
10231,7,62.77,25.31,2.4800475,false
27164,10,100.950005,40.71,2.479735,false
17725,13,122.55,49.440002,2.4787621,true
21889,8,62.76,25.32,2.478673,true
26842,8,81.14,32.739998,2.4783142,true
22896,16,154.72,62.429996,2.4782958,true
22556,11,110.85,44.73,2.4782026,true
26841,9,74.64,30.13,2.4772651,false
13488,8,70.97,28.65,2.477138,false
20689,8,70.97,28.65,2.477138,false
29315,13,151.94,61.340004,2.4770133,true
26523,14,138.62001,55.97,2.476684,true
29095,14,124.85999,50.42,2.4763982,false
29708,9,96.630005,39.03,2.475788,false
13039,9,96.63,39.03,2.4757879,false
28284,9,96.63,39.03,2.4757879,false
17055,14,123.64,49.949997,2.4752755,false
17551,4,46.78,18.900002,2.475132,false
14081,12,114.729996,46.359997,2.474763,false
24351,9,85.28,34.46,2.4747534,false
29129,15,127.0,51.32,2.4746687,false
14576,14,118.04,47.699997,2.4746332,false
24770,5,46.27,18.699999,2.4743316,false
20890,13,114.85,46.42,2.4741492,false
12395,15,136.52,55.2,2.4731884,true
26182,11,103.96,42.04,2.472883,false
29178,11,103.96,42.04,2.472883,false
13379,8,72.479996,29.310001,2.4728758,false
22104,12,115.71,46.8,2.472436,false
14378,11,109.59,44.329994,2.472141,false
14939,16,148.10999,59.92,2.4717956,false
25248,6,52.35,21.18,2.4716713,false
11424,14,144.48999,58.46,2.4716043,false
23812,14,134.76999,54.530003,2.4714832,true
23329,12,104.81,42.409996,2.4713514,false
21161,5,48.68,19.699999,2.4710662,false
18531,10,74.18,30.019999,2.4710195,true
28373,6,47.02,19.029999,2.4708357,false
24829,13,107.16,43.369995,2.4708328,false
29626,10,96.729996,39.15,2.4707532,true
17281,4,44.62,18.06,2.4706533,false
21662,8,89.24,36.12,2.4706533,false
28119,9,91.17999,36.91,2.470333,false
16883,11,89.37,36.18,2.4701493,false
22362,9,99.670006,40.35,2.4701366,false
23030,8,66.15,26.779999,2.470127,false
19300,7,71.93,29.119999,2.4701238,true
12460,14,136.54,55.28,2.469971,true
15507,12,114.229996,46.249996,2.469838,true
26835,4,49.86,20.19,2.4695394,false
19456,18,148.54001,60.149998,2.4694932,false
24741,4,48.3,19.560001,2.4693248,false
22728,13,122.549995,49.629997,2.4692726,false
23881,9,76.42,30.95,2.4691436,true
15494,10,89.479996,36.239998,2.469095,false
27929,7,65.55,26.55,2.4689267,false
22223,4,45.18,18.3,2.4688525,false
18892,9,96.53,39.1,2.468798,false
19211,9,92.3,37.39,2.4685745,true
19097,9,86.59,35.079998,2.468358,true
23638,8,81.04,32.84,2.4677224,false
14046,12,121.56,49.26,2.4677224,false
13527,4,40.52,16.42,2.4677224,false
11369,4,40.52,16.42,2.4677224,false
22791,8,81.04,32.84,2.4677224,false
19397,8,81.04,32.84,2.4677224,false
26644,4,40.52,16.42,2.4677224,false
14494,4,40.52,16.42,2.4677224,false
29954,14,140.45999,56.92,2.4676738,true
19674,10,102.079994,41.37,2.4674885,true
15664,14,136.22,55.21,2.4673066,false
15275,15,143.98,58.36,2.4671006,false
24409,8,71.2,28.86,2.4670823,false
16885,9,75.579994,30.64,2.46671,false
27289,10,110.159996,44.66,2.4666367,false
11679,11,95.399994,38.68,2.4663906,false
13977,7,55.379997,22.46,2.4657168,false
15371,7,55.379997,22.46,2.4657168,false
19202,9,89.700005,36.379997,2.4656408,false
21867,13,139.51,56.59,2.4652765,true
25142,10,89.08999,36.14,2.4651353,false
12442,8,81.619995,33.109997,2.4651163,false
19284,11,111.810005,45.36,2.4649472,false
24888,9,84.36,34.23,2.464505,true
11221,15,132.86,53.91,2.4644778,false
22336,14,120.08999,48.73,2.4643955,false
27409,9,78.14,31.71,2.464207,false
24092,15,142.7,57.91,2.4641685,true
12643,11,114.8,46.589996,2.4640484,false
26820,6,51.67,20.97,2.4639962,false
18938,6,50.559998,20.52,2.4639375,false
10191,13,121.659996,49.379997,2.4637506,false
12153,8,87.95,35.699997,2.4635856,true
13924,12,106.94,43.41,2.4634876,true
26375,12,118.299995,48.029995,2.4630442,true
15297,12,106.399994,43.199997,2.462963,false
28580,12,98.61,40.04,2.4627872,false
28145,16,148.65,60.36,2.4627235,true
25007,10,94.14,38.23,2.462464,false
14727,10,107.7,43.739998,2.4622772,false
12173,6,53.48,21.719997,2.4622471,false
25246,15,148.04999,60.13,2.462165,true
29732,16,137.5,55.859997,2.4615111,false
12559,5,54.839996,22.28,2.4614,false
20219,10,105.409996,42.829998,2.4611254,true
29611,10,103.439995,42.039997,2.4605138,false
16524,12,107.90999,43.86,2.460328,false
24411,16,151.54,61.6,2.460065,false
29800,9,94.990005,38.62,2.4596066,false
15049,14,134.17,54.549995,2.4595785,true
10117,8,73.61,29.929996,2.4594057,false
17307,8,73.61,29.929998,2.4594054,false
29670,5,43.23,17.58,2.4590445,false
27150,5,43.23,17.58,2.4590445,false
28552,5,43.23,17.58,2.4590445,false
18337,5,43.23,17.58,2.4590445,false
15952,5,43.23,17.58,2.4590445,false
19348,5,43.23,17.58,2.4590445,false
21356,7,57.49,23.38,2.4589393,true
21931,14,140.54999,57.16,2.458887,true
22558,6,56.739998,23.08,2.4584055,false
10115,10,92.189995,37.5,2.4583998,true
12613,9,98.270004,39.98,2.4579792,false
12389,5,50.95,20.73,2.4577909,false
20266,6,56.11,22.83,2.457731,false
29280,6,56.11,22.83,2.457731,false
25842,6,56.11,22.83,2.457731,false
29273,6,56.11,22.83,2.457731,false
14275,8,72.92,29.67,2.4577012,false
15495,12,119.51,48.63,2.4575365,false
12528,7,66.5,27.060001,2.4575016,false
24514,10,92.59,37.68,2.4572716,false
15600,12,98.340004,40.02,2.4572713,false
20275,11,97.62,39.73,2.4570854,false
18220,8,82.49999,33.58,2.456819,true
25649,8,85.39,34.769997,2.455853,true
10168,9,107.88,43.93,2.455725,false
23270,10,95.74,38.989998,2.4555016,false
20817,8,69.33,28.240002,2.4550283,false
23433,14,134.85,54.93,2.4549427,false
10898,15,153.35,62.469997,2.4547784,false
17217,10,103.89,42.33,2.4542875,false
27643,15,137.78,56.14,2.4542215,false
25611,7,64.98,26.479998,2.4539278,false
17627,13,123.619995,50.38,2.4537513,true
16530,8,61.440002,25.039999,2.4536743,false
17520,6,61.46,25.05,2.453493,false
21109,13,109.409996,44.6,2.453139,false
10583,12,119.43,48.690002,2.452865,true
21578,13,126.200005,51.46,2.4523904,false
29967,15,147.43,60.12,2.4522622,false
15187,15,141.59,57.739998,2.4521995,false
16083,6,71.26,29.06,2.452168,false
26332,13,136.51,55.67,2.4521286,false
17222,13,115.009995,46.91,2.451716,false
28313,4,42.879997,17.49,2.4516866,false
21398,4,42.879997,17.49,2.4516866,false
18918,4,42.879997,17.49,2.4516866,false
18149,15,140.17001,57.18,2.451382,true
13673,13,122.64001,50.03,2.4513295,false
28750,12,122.61,50.02,2.4512196,true
15195,13,130.56,53.27,2.4509103,false
12234,6,64.14,26.17,2.450898,true
20681,10,90.07,36.749996,2.4508846,true
18334,12,116.6,47.579998,2.4506097,false
12348,12,105.56999,43.079998,2.450557,true
22989,5,45.97,18.76,2.4504266,false
18350,5,45.969997,18.759998,2.4504266,false
14911,11,109.54,44.71,2.4500113,false
28286,13,126.42,51.600002,2.4499998,true
16942,12,116.52,47.559998,2.449958,false
21391,13,104.73,42.76,2.449252,false
15964,7,81.51,33.28,2.449219,false
10347,7,64.8,26.46,2.4489799,false
18221,13,118.75,48.489998,2.4489586,false
29322,11,102.24,41.749996,2.4488626,false
13534,11,99.15,40.489998,2.4487529,false
27092,6,55.34,22.599997,2.448673,false
17487,11,97.26,39.72,2.4486403,false
16768,8,65.549995,26.77,2.4486363,false
24413,10,105.24,42.980003,2.4485805,true
26127,7,64.17,26.21,2.4483023,false
12945,10,104.899994,42.85,2.4480746,true
11567,10,94.689995,38.68,2.448035,false
10832,7,73.509995,30.03,2.4478853,false
11453,7,80.78,33.0,2.4478788,false
11505,12,107.53,43.93,2.4477577,true
24987,12,107.53,43.93,2.4477577,true
24111,8,75.07,30.67,2.4476688,true
15798,13,109.079994,44.57,2.447386,false
28275,10,84.909996,34.7,2.4469738,true
11151,13,142.94,58.42,2.446765,false
19359,8,82.399994,33.68,2.4465556,false
11744,12,124.38,50.84,2.4464989,true
28186,9,93.3,38.14,2.4462507,true
14026,11,112.13,45.839996,2.4461172,false
22774,11,112.13,45.839996,2.4461172,false
24384,12,104.13,42.57,2.4460888,false
28064,16,142.57999,58.29,2.4460454,true
12676,12,100.6,41.129997,2.4459033,false
12834,12,112.37999,45.949997,2.4457018,true
20881,16,149.91,61.300003,2.4455137,false
10490,15,129.7,53.039993,2.4453244,false
12151,13,118.35,48.41,2.4447427,false
14346,10,98.62,40.34,2.44472,false
14429,12,110.920006,45.379997,2.444249,false
12738,13,122.520004,50.129997,2.4440458,true
25547,12,121.61,49.769997,2.44344,true
12474,13,125.38999,51.32,2.443297,true
18560,8,73.97,30.289997,2.4420605,false
16154,12,112.33,46.0,2.4419565,false
18421,12,99.770004,40.86,2.4417524,true
15112,11,114.54,46.91,2.441697,false
15007,11,90.34,37.0,2.4416215,false
10167,11,92.96999,38.08,2.4414387,true
24657,13,129.83,53.18,2.4413314,true
24697,11,95.18,38.99,2.4411387,false
13884,12,116.44,47.699997,2.4410903,false
15355,15,137.16,56.19,2.4410038,false
29296,9,82.49999,33.8,2.4408283,false
16700,13,124.78,51.129997,2.4404461,false
10389,13,108.159996,44.32,2.440433,false
29209,7,70.76,29.0,2.44,false
21227,8,75.2,30.82,2.439974,true
11265,11,113.47,46.510002,2.4396904,false
17062,10,87.479996,35.86,2.4394867,false
13909,10,83.56,34.26,2.438996,false
22905,12,122.3,50.149998,2.4386842,false
22059,8,59.45,24.38,2.4384742,false
18446,13,138.64,56.859997,2.4382696,false
10815,9,103.43,42.42,2.4382367,false
27366,10,121.62,49.89,2.4377632,false
11536,13,119.66,49.09,2.4375637,true
17639,9,94.759995,38.879997,2.4372427,true
26938,9,94.759995,38.88,2.4372425,true
18737,15,129.49,53.13,2.4372294,false
21542,16,136.61,56.06,2.4368534,false
29714,19,150.10999,61.6,2.4368505,true
23616,10,105.7,43.38,2.4366066,false
19018,9,81.47,33.440002,2.4363036,false
18067,13,131.42,53.95,2.435959,false
12405,9,72.96,29.96,2.435247,false
25170,14,129.72,53.3,2.4337711,false
16904,7,64.86,26.65,2.4337711,false
11138,11,103.14,42.38,2.433695,false
11434,9,86.369995,35.489998,2.4336433,false
22373,4,33.899998,13.929999,2.4335966,false
10618,10,99.189995,40.760002,2.433513,true
29709,10,79.06,32.489998,2.4333642,false
28733,9,90.45999,37.18,2.4330282,false
28247,9,85.86,35.289997,2.432984,false
13600,9,77.67999,31.93,2.4328215,false
24862,10,100.77,41.440002,2.4317083,false
18795,10,87.21001,35.87,2.43128,false
24929,8,81.8,33.649998,2.4309065,false
17430,12,110.600006,45.51,2.4302354,true
19808,10,95.36,39.239998,2.4301734,true
10401,6,62.959995,25.91,2.4299498,false
17734,15,151.13998,62.199997,2.4299035,false
24151,6,50.489998,20.779999,2.4297402,false
21635,11,97.05999,39.95,2.4295366,true
23973,7,73.72,30.349998,2.4289951,true
21878,16,143.84,59.23,2.428499,false
14957,15,126.54,52.109997,2.428325,false
25333,6,45.96,18.93,2.4278922,false
11948,11,104.64,43.100002,2.4278421,true
18639,9,92.73999,38.2,2.4277484,false
16806,6,56.76,23.38,2.427716,false
22498,6,53.53,22.05,2.4276645,false
29622,4,41.88,17.26,2.4264195,false
19419,2,20.94,8.63,2.4264195,false
10777,2,20.94,8.63,2.4264195,false
22241,2,20.94,8.63,2.4264195,false
12811,6,62.82,25.89,2.4264195,false
28803,6,62.82,25.89,2.4264195,false
15078,2,20.94,8.63,2.4264195,false
15299,2,20.94,8.63,2.4264195,false
18814,4,41.88,17.26,2.4264195,false
21646,4,41.88,17.26,2.4264195,false
27559,2,20.94,8.63,2.4264195,false
20116,2,20.94,8.63,2.4264195,false
24490,8,83.76,34.52,2.4264195,false
23632,6,62.82,25.89,2.4264195,false
20593,2,20.94,8.63,2.4264195,false
17105,2,20.94,8.63,2.4264195,false
10485,6,62.82,25.89,2.4264195,false
24965,8,83.76,34.52,2.4264195,false
14588,2,20.94,8.63,2.4264195,false
12512,2,20.94,8.63,2.4264195,false
29704,4,41.88,17.26,2.4264195,false
12638,15,140.62999,57.96,2.4263284,true
21608,13,124.39,51.269997,2.4261754,false
28780,8,84.67,34.9,2.4260743,false
11037,8,61.67,25.42,2.4260423,true
26355,10,97.369995,40.14,2.4257598,true
14060,10,97.369995,40.14,2.4257598,true
11235,12,112.19,46.25,2.4257298,false
11425,8,76.43,31.509998,2.4255793,true
28125,6,55.489998,22.88,2.4252622,true
29829,6,55.489998,22.88,2.4252622,true
20311,6,55.489998,22.88,2.4252622,true
10592,9,98.85,40.76,2.4251719,false
26801,11,124.81999,51.47,2.4251018,false
16504,11,95.009995,39.18,2.4249616,false
19335,13,124.78,51.459995,2.424796,false
12203,11,112.850006,46.539997,2.424796,false
23422,7,71.41,29.45,2.4247878,false
25194,10,88.479996,36.489998,2.424774,false
25543,15,120.74,49.800003,2.4244978,false
24684,10,87.85,36.24,2.4241168,false
23898,13,119.55,49.32,2.423966,false
14501,10,88.62,36.559998,2.423961,false
19524,16,144.78,59.73,2.4239075,false
27020,11,127.93,52.780003,2.4238346,true
19925,14,126.909996,52.36,2.4237967,false
16726,5,38.0,15.68,2.4234693,false
14572,11,109.53999,45.2,2.4234512,true
18674,15,146.15,60.309998,2.423313,false
22567,16,131.06999,54.1,2.4227357,true
16945,11,105.42999,43.519997,2.4225643,false
10140,14,124.03,51.199997,2.422461,false
27654,12,112.51,46.449997,2.4221747,false
16714,9,85.60999,35.35,2.421782,false
21920,5,54.049995,22.32,2.4215949,false
27755,15,148.5,61.34,2.4209325,true
11336,16,148.04,61.149998,2.420932,true
20388,9,89.84,37.11,2.4209106,false
18948,9,83.86,34.64,2.4209008,false
10892,9,70.25,29.02,2.4207442,false
13754,8,74.7,30.86,2.420609,false
29006,16,137.39,56.76,2.4205427,false
14770,16,147.41,60.9,2.4205256,true
26903,14,131.3,54.25,2.4202766,false
19377,7,63.55,26.26,2.4200304,false
15940,6,64.729996,26.75,2.419813,false
23478,10,89.01,36.79,2.4194074,false
12964,13,119.229996,49.29,2.418949,true
25353,7,67.15,27.76,2.4189482,false
21632,9,81.880005,33.85,2.4189072,true
21595,11,97.11,40.149998,2.4186802,false
22754,10,84.29,34.85,2.4186516,false
11832,7,68.270004,28.23,2.4183495,false
12287,7,68.270004,28.23,2.4183495,false
14597,13,124.92,51.66,2.4181185,true
10878,13,127.31,52.65,2.4180436,true
14496,14,122.93,50.839996,2.417978,false
18784,13,122.21999,50.56,2.4173257,true
11820,3,32.1,13.28,2.4171686,false
13522,6,64.2,26.56,2.4171686,false
21591,7,69.71,28.84,2.417129,false
13040,11,111.08,45.96,2.4168844,false
20902,4,36.76,15.209999,2.416831,false
24245,9,88.03999,36.43,2.4166894,false
12955,10,89.94,37.23,2.415794,true
18953,12,101.36,41.96,2.415634,false
20636,8,84.45,34.96,2.415618,false
22607,6,56.79,23.51,2.4155679,false
14032,11,114.61,47.45,2.4153845,false
17267,10,106.71,44.18,2.4153464,false
29018,7,66.59,27.580002,2.4144304,false
23755,10,103.12001,42.71,2.4144232,false
14339,7,60.43,25.04,2.4133387,false
13253,7,73.94,30.64,2.4131856,false
27882,12,104.09999,43.14,2.4130735,false
22911,14,131.14,54.35,2.4128795,true
24994,13,121.049995,50.17,2.4127965,true
21881,11,76.75,31.810001,2.412763,true
11474,13,120.86999,50.11,2.4120932,false
15563,8,74.0,30.68,2.4119947,false
19721,9,79.04,32.77,2.4119623,false
26917,13,125.7,52.120003,2.411742,false
21163,10,93.3,38.69,2.411476,false
28007,7,69.2,28.699999,2.4111497,false
24807,15,146.47,60.75,2.4110289,false
25941,11,104.95,43.53,2.410981,false
27609,11,102.9,42.68,2.4109654,false
19469,10,92.84,38.51,2.4108024,false
11594,8,59.15,24.54,2.4103503,false
24254,14,141.63998,58.77,2.4100728,false
15034,8,76.47,31.73,2.410022,false
14834,13,126.119995,52.339996,2.4096293,false
22021,6,48.91,20.3,2.4093597,false
23622,7,71.94,29.86,2.409243,false
29521,9,72.22,29.98,2.4089394,false
24172,7,74.57,30.959997,2.408592,false
24913,7,74.57,30.96,2.4085917,false
13904,13,130.47,54.170002,2.4085286,true
13929,6,41.66,17.3,2.4080925,false
10807,13,108.45,45.039997,2.4078598,false
27361,11,95.15,39.52,2.4076416,false
21837,9,87.06,36.16,2.4076326,false
19224,13,130.59999,54.25,2.4073732,false
12242,7,75.08,31.189999,2.407182,true
23927,7,58.1,24.14,2.4067936,false
27989,7,58.1,24.14,2.4067936,false
26635,7,58.1,24.14,2.4067936,false
25367,7,58.1,24.14,2.4067936,false
22280,7,58.1,24.14,2.4067936,false
15581,13,124.53999,51.75,2.40657,false
27620,13,116.229996,48.3,2.406418,false
21947,12,123.76,51.43,2.4063776,false
28759,13,109.850006,45.65,2.4063528,false
21975,9,77.41,32.17,2.4062793,false
24749,11,112.3,46.670002,2.4062567,true
19796,8,86.24,35.84,2.40625,true
11810,9,107.39001,44.63,2.406229,false
10780,10,97.24,40.42,2.4057398,false
27510,6,52.78,21.939999,2.4056518,false
11000,3,26.39,10.97,2.4056516,false
16292,3,26.39,10.97,2.4056516,false
10709,3,26.39,10.97,2.4056516,false
