@relation writer

@attribute aa numeric
@attribute ' ab' numeric
@attribute ' ac' numeric
@attribute ad numeric
@attribute ' be' numeric
@attribute ' bf' numeric
@attribute ' bg' numeric
@attribute ' bh' numeric
@attribute ' ca' numeric
@attribute ' cb' numeric
@attribute ' ci' numeric
@attribute ' cj' numeric
@attribute ' dc' numeric
@attribute ' dd' numeric
@attribute ' de' numeric
@attribute ' df' numeric
@attribute ' eg' numeric
@attribute ' eh' numeric
@attribute ' ei' numeric
@attribute ' ej' numeric
@attribute ' fa' numeric
@attribute ' fb' numeric
@attribute ' fc' numeric
@attribute ' fd' numeric
@attribute ' ge' numeric
@attribute ' gf' numeric
@attribute ' gg' numeric
@attribute ' gh' numeric
@attribute ' hi' numeric
@attribute ' hj' numeric
@attribute ' reward' numeric
@attribute ' weight/numbOfTasks' numeric
@attribute ' cancellation' {false,true}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,0,0,74,2.134,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,4,105,2.896364,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,1,0,3,0,0,0,0,0,0,1,116,3.244,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,34,2.616667,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,25,2.1975,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,50,2.526,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,19,1.996667,false
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,68,2.954286,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,2,0,0,0,0,2,96,2.965,true
0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,3.451429,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,2,0,0,0,2,0,1,0,0,0,0,0,0,0,134,2.627692,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,25,1.964,false
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,2.655,false
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,83,1.554444,true
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,100,3.228333,false
0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,106,2.812143,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,56,2.351,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,68,3.41875,false
0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,59,3.18,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,94,3.227778,true
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,109,2.364545,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,42,3.303333,false
0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,73,2.775556,false
0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,65,1.74,false
0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,2.848571,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,1,96,2.068889,true
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.87,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,2,106,3.986667,false
2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0,0,112,2.708461,false
0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,5,0,2,0,0,0,0,0,0,0,144,2.596875,false
0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,3,0,0,110,2.368462,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45,2.3875,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,1,0,2,122,2.654545,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,96,3.055556,true
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,3,130,2.301333,false
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,1.84,false
0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,88,3.516154,true
0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,3.015,false
0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,108,3.209231,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,4.015,false
0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,128,3.008333,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,75,2.41,true
0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2.261667,false
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,69,2.793333,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1,3,0,0,0,0,82,3.536,true
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29,2.8825,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4.61,false
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,84,2.395,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,25,3.556667,false
0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1.978571,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,48,3.105714,false
0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,4,0,5,0,1,0,0,0,0,0,0,0,222,2.538333,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,6,113,2.474615,false
0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,81,3.512222,true
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,2,126,2.45,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,73,2.092222,false
0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,52,3.0025,false
0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,74,3.02,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,36,2.203333,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,54,2.854,false
0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,68,2.568,false
0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,103,2.231539,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,76,2.02,true
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2.354,false
0,0,4,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,138,3.818,false
0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,115,3.816923,false
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,82,3.053636,true
0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,3.97,true
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,53,2.575,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,48,2.211667,false
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,1,107,2.238333,false
0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,2,78,2.721667,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,19,1.558,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.635,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,20,2.004,false
0,0,0,2,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,96,2.843125,true
0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,142,3.841539,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,54,3.156667,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3.38,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.61,false
0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,1,142,3.347333,false
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,74,1.655,false
0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,114,2.44375,false
0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,7,153,2.746,false
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,66,2.948571,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3.34,false
0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,151,3.288571,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,54,4.1,false
0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,87,3.356,true
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,60,2.83125,false
0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5.27375,true
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,1,0,0,0,0,0,0,0,126,2.277857,false
0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,2,113,3.08,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2.96,false
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,3,117,2.341538,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,1.762,false
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,34,1.615714,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,46,2.422,false
0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,45,2.528333,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,125,2.352308,false
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,108,3.176667,false
0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,3,164,3.534,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,89,2.635454,true
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,68,2.44,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,2.325,false
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,42,2.384,false
0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,91,4.339,true
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,3,131,3.523125,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,65,2.453333,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,1,46,2.231111,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,67,2.510833,false
0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,3.56875,false
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,130,2.042667,false
0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,112,3.3225,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,2.782,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,1,138,2.296923,false
0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2.23,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,63,3.162857,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.93,false
0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,64,1.77125,false
0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,86,2.592857,true
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,3.696,false
0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,90,3.115455,true
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,3.3625,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,25,1.775,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,81,3.888889,true
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2.51,false
0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,116,3.304167,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,3.82,false
0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2.657143,false
0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,124,3.382778,false
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,69,2.325,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,51,2.616667,false
0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,84,1.730909,true
0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,101,3.435833,false
0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,94,3.055833,true
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.9775,false
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,102,2.598182,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,4.015,false
0,0,0,0,0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3.998,true
0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,188,1.214,false
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,101,3.159,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,83,3.505556,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,3.085,false
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,96,1.90125,true
0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,2,169,2.123334,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,2,2,97,2.025714,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,2,91,2.653333,true
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,93,3.763,true
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,3.045,false
0,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,133,3.438824,false
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.376,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,48,2.99,false
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,149,2.97,false
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70,3.7575,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3.538,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,93,2.218,true
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,55,3.043333,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,1,60,3.3625,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,2,0,0,0,83,1.927778,true
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,48,3.09,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,70,3.4525,false
0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,62,2.62,false
0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,84,3.898889,true
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,50,1.522857,false
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,1,0,0,110,2.345,false
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,5,3,0,0,4,0,0,0,0,0,0,0,136,3.339444,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,3.59,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,35,2.52,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,49,1.968,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,11,1.465,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,47,1.482,false
0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,72,2.86625,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,2,94,3.286,true
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2.798,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,37,2.301429,false
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.465,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46,2.808,false
0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,120,2.42,false
0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,59,2.27375,false
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,44,0.946,false
0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,3,0,0,0,1,3,2,0,0,0,0,0,0,0,149,1.655,false
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,3.38,true
1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2.814,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.31,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,1.9725,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,39,1.898571,false
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,82,2.46,true
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,4,0,5,0,0,0,0,0,0,0,115,2.105294,false
0,0,6,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,2,164,3.268421,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,2,126,3.076429,false
0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,93,2.405,true
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,94,4.156,true
0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,60,3.113,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,97,2.620833,true
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,44,2.794,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,109,2.945,false
